"state","county","month.index","avg.temp"
"IN","starke county",8,72.1
"IN","steuben county",8,70.2
"IN","sullivan county",8,74.6
"IN","switzerland county",8,74.9
"IN","tippecanoe county",8,72.4
"IN","tipton county",8,72
"IN","union county",8,72.2
"IN","vanderburgh county",8,76.8
"IN","vermillion county",8,72.9
"IN","vigo county",8,74.6
"IN","wabash county",8,72.3
"IN","warren county",8,71.6
"IN","warrick county",8,76.1
"IN","washington county",8,73.9
"IN","wayne county",8,71.4
"IN","wells county",8,71.8
"IN","white county",8,72
"IN","whitley county",8,70.8
"IA","adair county",8,73.4
"IA","adams county",8,74.1
"IA","allamakee county",8,70
"IA","appanoose county",8,74.8
"IA","audubon county",8,72
"IA","benton county",8,71.3
"IA","black hawk county",8,71.5
"IA","boone county",8,72.6
"IA","bremer county",8,70.1
"IA","buchanan county",8,69.8
"IA","buena vista county",8,71.1
"IA","butler county",8,70.5
"IA","calhoun county",8,71.3
"IA","carroll county",8,71.8
"IA","cass county",8,73.2
"IA","cedar county",8,71.2
"IA","cerro gordo county",8,69.7
"IA","cherokee county",8,71.3
"IA","chickasaw county",8,68.8
"IA","clarke county",8,74.8
"IA","clay county",8,70.6
"IA","clayton county",8,69.7
"IA","clinton county",8,72
"IA","crawford county",8,72.3
"IA","dallas county",8,73.6
"IA","davis county",8,74.7
"IA","decatur county",8,75.1
"IA","delaware county",8,69.5
"IA","des moines county",8,73.5
"IA","dickinson county",8,70.2
"IA","dubuque county",8,70.1
"IA","emmet county",8,69.5
"IA","fayette county",8,68.6
"IA","floyd county",8,69.9
"IA","franklin county",8,70.1
"IA","fremont county",8,75.2
"IA","greene county",8,71.8
"IA","grundy county",8,71
"IA","guthrie county",8,72.6
"IA","hamilton county",8,70.8
"IA","hancock county",8,69.3
"IA","hardin county",8,71
"IA","harrison county",8,74.2
"IA","henry county",8,73.3
"IA","howard county",8,68.1
"IA","humboldt county",8,70.4
"IA","ida county",8,71.8
"IA","iowa county",8,72.5
"IA","jackson county",8,71.2
"IA","jasper county",8,73.2
"IA","jefferson county",8,73.6
"IA","johnson county",8,71.7
"IA","jones county",8,70.7
"IA","keokuk county",8,73.6
"IA","kossuth county",8,69.8
"IA","lee county",8,74.3
"IA","linn county",8,71.1
"IA","louisa county",8,73.1
"IA","lucas county",8,74.1
"IA","lyon county",8,70.9
"IA","madison county",8,74.1
"IA","mahaska county",8,73.9
"IA","marion county",8,73.8
"IA","marshall county",8,72
"IA","mills county",8,74.7
"IA","mitchell county",8,69
"IA","monona county",8,73.5
"IA","monroe county",8,74.4
"IA","montgomery county",8,74.1
"IA","muscatine county",8,72
"IA","o'brien county",8,71
"IA","osceola county",8,70.6
"IA","page county",8,74.8
"IA","palo alto county",8,70
"IA","plymouth county",8,72.4
"IA","pocahontas county",8,70.5
"IA","polk county",8,74.2
"IA","pottawattamie county",8,74
"IA","poweshiek county",8,72.7
"IA","ringgold county",8,74.8
"IA","sac county",8,71.9
"IA","scott county",8,72.6
"IA","shelby county",8,72.7
"IA","sioux county",8,71.5
"IA","story county",8,72.6
"IA","tama county",8,71.5
"IA","taylor county",8,74.6
"IA","union county",8,74
"IA","van buren county",8,74
"IA","wapello county",8,74.5
"IA","warren county",8,74.5
"IA","washington county",8,73
"IA","wayne county",8,74.2
"IA","webster county",8,70.7
"IA","winnebago county",8,68.7
"IA","winneshiek county",8,69.4
"IA","woodbury county",8,72.8
"IA","worth county",8,69
"IA","wright county",8,69.9
"KS","allen county",8,80.3
"KS","anderson county",8,79.1
"KS","atchison county",8,77.2
"KS","barber county",8,81.6
"KS","barton county",8,79.4
"KS","bourbon county",8,79.5
"KS","brown county",8,76.7
"KS","butler county",8,81.5
"KS","chase county",8,79.3
"KS","chautauqua county",8,82.1
"KS","cherokee county",8,81.5
"KS","cheyenne county",8,76.3
"KS","clark county",8,81
"KS","clay county",8,79
"KS","cloud county",8,78.8
"KS","coffey county",8,79.8
"KS","comanche county",8,81.1
"KS","cowley county",8,82
"KS","crawford county",8,81
"KS","decatur county",8,78
"KS","dickinson county",8,80
"KS","doniphan county",8,76.4
"KS","douglas county",8,78
"KS","edwards county",8,80.3
"KS","elk county",8,81.4
"KS","ellis county",8,79.7
"KS","ellsworth county",8,80
"KS","finney county",8,78.7
"KS","ford county",8,80.2
"KS","franklin county",8,78.4
"KS","geary county",8,78.6
"KS","gove county",8,78.7
"KS","graham county",8,78.8
"KS","grant county",8,78.2
"KS","gray county",8,79.5
"KS","greeley county",8,74.7
"KS","greenwood county",8,80.8
"KS","hamilton county",8,76.4
"KS","harper county",8,82.2
"KS","harvey county",8,81.9
"KS","haskell county",8,78.6
"KS","hodgeman county",8,80.3
"KS","jackson county",8,77.7
"KS","jefferson county",8,77.7
"KS","jewell county",8,76.8
"KS","johnson county",8,77.8
"KS","kearny county",8,77.5
"KS","kingman county",8,81.8
"KS","kiowa county",8,80.5
"KS","labette county",8,81.9
"KS","lane county",8,79
"KS","leavenworth county",8,77.9
"KS","lincoln county",8,79.8
"KS","linn county",8,78.6
"KS","logan county",8,77.6
"KS","lyon county",8,79.3
"KS","mcpherson county",8,81
"KS","marion county",8,80.4
"KS","marshall county",8,76.7
"KS","meade county",8,80.3
"KS","miami county",8,78.1
"KS","mitchell county",8,78.4
"KS","montgomery county",8,82.3
"KS","morris county",8,78.4
"KS","morton county",8,78.2
"KS","nemaha county",8,76.4
"KS","neosho county",8,81.6
"KS","ness county",8,79.7
"KS","norton county",8,78
"KS","osage county",8,78.8
"KS","osborne county",8,78.8
"KS","ottawa county",8,79.9
"KS","pawnee county",8,79.6
"KS","phillips county",8,77.6
"KS","pottawatomie county",8,77.4
"KS","pratt county",8,81.2
"KS","rawlins county",8,77.1
"KS","reno county",8,81.6
"KS","republic county",8,77
"KS","rice county",8,80.3
"KS","riley county",8,78.2
"KS","rooks county",8,78.9
"KS","rush county",8,79.4
"KS","russell county",8,80.4
"KS","saline county",8,80.6
"KS","scott county",8,78.2
"KS","sedgwick county",8,82.3
"KS","seward county",8,79.6
"KS","shawnee county",8,78.3
"KS","sheridan county",8,77.9
"KS","sherman county",8,76.3
"KS","smith county",8,76.8
"KS","stafford county",8,80.2
"KS","stanton county",8,77.5
"KS","stevens county",8,78.9
"KS","sumner county",8,82.3
"KS","thomas county",8,76.7
"KS","trego county",8,79.2
"KS","wabaunsee county",8,77.9
"KS","wallace county",8,76.5
"KS","washington county",8,77.4
"KS","wichita county",8,76.5
"KS","wilson county",8,81.8
"KS","woodson county",8,80.7
"KS","wyandotte county",8,78.1
"KY","adair county",8,74.8
"KY","allen county",8,77.2
"KY","anderson county",8,75.4
"KY","ballard county",8,77.8
"KY","barren county",8,77
"KY","bath county",8,74.6
"KY","bell county",8,73.3
"KY","boone county",8,74.8
"KY","bourbon county",8,74.5
"KY","boyd county",8,74.8
"KY","boyle county",8,74.8
"KY","bracken county",8,74
"KY","breathitt county",8,75.1
"KY","breckinridge county",8,74.6
"KY","bullitt county",8,76.4
"KY","butler county",8,77.1
"KY","caldwell county",8,76.9
"KY","calloway county",8,77.9
"KY","campbell county",8,74.8
"KY","carlisle county",8,77.8
"KY","carroll county",8,75.4
"KY","carter county",8,74
"KY","casey county",8,74
"KY","christian county",8,76.3
"KY","clark county",8,74.9
"KY","clay county",8,74.8
"KY","clinton county",8,74.5
"KY","crittenden county",8,77.4
"KY","cumberland county",8,75.6
"KY","daviess county",8,76
"KY","edmonson county",8,76.9
"KY","elliott county",8,74.1
"KY","estill county",8,75.2
"KY","fayette county",8,75
"KY","fleming county",8,74
"KY","floyd county",8,75.1
"KY","franklin county",8,75.4
"KY","fulton county",8,77.2
"KY","gallatin county",8,75.4
"KY","garrard county",8,75
"KY","grant county",8,74.8
"KY","graves county",8,77.8
"KY","grayson county",8,75.7
"KY","green county",8,75.8
"KY","greenup county",8,74.2
"KY","hancock county",8,74.8
"KY","hardin county",8,75.5
"KY","harlan county",8,71.4
"KY","harrison county",8,74.5
"KY","hart county",8,76.3
"KY","henderson county",8,76.9
"KY","henry county",8,75.1
"KY","hickman county",8,77.4
"KY","hopkins county",8,76.9
"KY","jackson county",8,74
"KY","jefferson county",8,76.4
"KY","jessamine county",8,75.4
"KY","johnson county",8,74.8
"KY","kenton county",8,74.7
"KY","knott county",8,73.9
"KY","knox county",8,74.4
"KY","larue county",8,75.5
"KY","laurel county",8,74.3
"KY","lawrence county",8,74.8
"KY","lee county",8,75.2
"KY","leslie county",8,73.8
"KY","letcher county",8,72.2
"KY","lewis county",8,73.7
"KY","lincoln county",8,74.1
"KY","livingston county",8,77.7
"KY","logan county",8,76.8
"KY","lyon county",8,77.6
"KY","mccracken county",8,78
"KY","mccreary county",8,73.6
"KY","mclean county",8,76.7
"KY","madison county",8,75.1
"KY","magoffin county",8,74.6
"KY","marion county",8,75.1
"KY","marshall county",8,78.2
"KY","martin county",8,75.2
"KY","mason county",8,73.6
"KY","meade county",8,74.9
"KY","menifee county",8,74.4
"KY","mercer county",8,75.4
"KY","metcalfe county",8,75.7
"KY","monroe county",8,76.2
"KY","montgomery county",8,74.6
"KY","morgan county",8,74.5
"KY","muhlenberg county",8,76.7
"KY","nelson county",8,75.8
"KY","nicholas county",8,74.2
"KY","ohio county",8,76.1
"KY","oldham county",8,75.2
"KY","owen county",8,75.1
"KY","owsley county",8,75.1
"KY","pendleton county",8,74.7
"KY","perry county",8,74.1
"KY","pike county",8,74.9
"KY","powell county",8,75
"KY","pulaski county",8,74.2
"KY","robertson county",8,74.1
"KY","rockcastle county",8,74
"KY","rowan county",8,74
"KY","russell county",8,74.4
"KY","scott county",8,74.9
"KY","shelby county",8,75
"KY","simpson county",8,77.1
"KY","spencer county",8,75.6
"KY","taylor county",8,74.9
"KY","todd county",8,76.3
"KY","trigg county",8,77
"KY","trimble county",8,75
"KY","union county",8,77.2
"KY","warren county",8,77.6
"KY","washington county",8,75.2
"KY","wayne county",8,74.1
"KY","webster county",8,77
"KY","whitley county",8,73.8
"KY","wolfe county",8,74.7
"KY","woodford county",8,75.5
"LA","acadia parish",8,81.8
"LA","allen parish",8,81.8
"LA","ascension parish",8,81.6
"LA","assumption parish",8,81.7
"LA","avoyelles parish",8,81.5
"LA","beauregard parish",8,82.1
"LA","bienville parish",8,82.4
"LA","bossier parish",8,83
"LA","caddo parish",8,83.3
"LA","calcasieu parish",8,81.8
"LA","caldwell parish",8,81.7
"LA","cameron parish",8,82
"LA","catahoula parish",8,81.8
"LA","claiborne parish",8,81.6
"LA","concordia parish",8,81.7
"LA","de soto parish",8,83.1
"LA","east baton rouge parish",8,81.6
"LA","east carroll parish",8,81.5
"LA","east feliciana parish",8,80.9
"LA","evangeline parish",8,81.4
"LA","franklin parish",8,81.6
"LA","grant parish",8,82.3
"LA","iberia parish",8,81.5
"LA","iberville parish",8,81.5
"LA","jackson parish",8,81.6
"LA","jefferson parish",8,82.4
"LA","jefferson davis parish",8,81.8
"LA","lafayette parish",8,81.7
"LA","lafourche parish",8,82.3
"LA","lasalle parish",8,82
"LA","lincoln parish",8,81.6
"LA","livingston parish",8,81.4
"LA","madison parish",8,81.2
"LA","morehouse parish",8,81.5
"LA","natchitoches parish",8,82.8
"LA","orleans parish",8,82.4
"LA","ouachita parish",8,81.5
