state,county,month.index,avg.temp,fips,lat,lng,type,cases
MO,randolph county,4,50.7,29175,39.4402,-92.4971,wild bird,1
MO,st. charles county,4,54.4,29183,38.782,-90.6749,wild bird,1
MO,st. clair county,4,54.4,29185,38.0372,-93.776,wild bird,1
MO,st. louis county,4,54.9,29189,38.6407,-90.4434,wild bird,3
MO,scott county,4,56.4,29201,37.053,-89.5686,wild bird,1
MO,vernon county,4,54.5,29217,37.8506,-94.3424,wild bird,6
MT,cascade county,4,35.0,30013,47.308,-111.347,poultry,22000
MT,fergus county,4,36.0,30027,47.2636,-109.2245,non-poultry,110
MT,gallatin county,4,32.2,30031,45.5404,-111.1704,non-poultry,20
MT,gallatin county,4,32.2,30031,45.5404,-111.1704,wild bird,3
MT,glacier county,4,32.9,30035,48.7051,-112.9948,poultry,54200
MT,judith basin county,4,32.7,30045,47.0455,-110.266,non-poultry,20
MT,lewis and clark county,4,33.0,30049,47.1224,-112.3905,wild bird,1
MT,missoula county,4,34.4,30063,47.0365,-113.9237,non-poultry,70
MT,pondera county,4,35.2,30073,48.2279,-112.2267,non-poultry,2000
MT,teton county,4,34.3,30099,47.8372,-112.2406,wild bird,1
MT,toole county,4,36.2,30101,48.6554,-111.6957,non-poultry,20
MT,yellowstone county,4,37.8,30111,45.9373,-108.2744,captive wild bird,1
MT,yellowstone county,4,37.8,30111,45.9373,-108.2744,wild bird,2
NE,dixon county,4,45.0,31051,42.4931,-96.8677,poultry,1746900
NE,douglas county,4,49.1,31055,41.2954,-96.1543,wild bird,1
NE,knox county,4,45.5,31107,42.6368,-97.8919,poultry,2118000
NE,lancaster county,4,49.0,31109,40.7842,-96.6878,wild bird,2
NE,scotts bluff county,4,44.3,31157,41.8505,-103.708,non-poultry,30
NE,scotts bluff county,4,44.3,31157,41.8505,-103.708,wild bird,2
NE,washington county,4,48.2,31177,41.5311,-96.222,non-poultry,50
NH,belknap county,4,44.2,33001,43.5179,-71.4227,wild bird,2
NH,rockingham county,4,46.4,33015,42.9876,-71.1254,wild bird,1
NY,albany county,4,46.1,36001,42.6002,-73.9736,wild bird,1
NY,cayuga county,4,44.6,36011,42.9175,-76.5545,wild bird,1
NY,clinton county,4,42.4,36019,44.7462,-73.6782,wild bird,2
NY,fulton county,4,43.0,36035,43.1138,-74.4222,non-poultry,4
NY,livingston county,4,45.6,36051,42.7281,-77.7755,wild bird,1
NY,monroe county,4,45.4,36055,43.1464,-77.6961,wild bird,1
NY,nassau county,4,50.6,36059,40.7328,-73.5865,wild bird,1
NY,onondaga county,4,44.2,36067,43.0058,-76.1946,wild bird,2
NY,orleans county,4,44.9,36073,43.2521,-78.2312,poultry,30
NY,st. lawrence county,4,42.6,36089,44.4964,-75.069,wild bird,1
NY,suffolk county,4,48.8,36103,40.8686,-72.8448,wild bird,6
NY,wayne county,4,44.7,36117,43.1566,-77.0294,wild bird,3
NY,yates county,4,45.0,36123,42.6335,-77.1055,wild bird,1
NC,craven county,4,61.4,37049,35.1249,-77.0939,wild bird,1
NC,currituck county,4,58.5,37053,36.4031,-76.0059,wild bird,1
NC,durham county,4,58.9,37063,36.036,-78.8766,wild bird,1
NC,johnston county,4,60.8,37101,35.5178,-78.3657,poultry,28400
NC,pamlico county,4,61.9,37137,35.1435,-76.7407,wild bird,1
NC,wayne county,4,60.9,37191,35.364,-78.004,poultry,420900
ND,barnes county,4,35.0,38003,46.9361,-98.0715,poultry,90
ND,bottineau county,4,32.2,38009,48.7922,-100.8333,wild bird,5
ND,burleigh county,4,34.0,38015,46.9775,-100.4687,wild bird,1
ND,cass county,4,35.5,38017,46.933,-97.248,non-poultry,110
ND,cass county,4,35.5,38017,46.933,-97.248,wild bird,1
ND,dickey county,4,35.2,38021,46.1102,-98.5047,poultry,60700
ND,dickey county,4,35.2,38021,46.1102,-98.5047,wild bird,1
ND,emmons county,4,35.1,38029,46.2851,-100.2387,wild bird,25
ND,foster county,4,32.4,38031,47.4571,-98.883,wild bird,2
ND,grand forks county,4,32.8,38035,47.9219,-97.4569,wild bird,1
ND,grant county,4,35.0,38037,46.3583,-101.6397,wild bird,1
ND,lamoure county,4,35.0,38045,46.4569,-98.5355,non-poultry,10
ND,lamoure county,4,35.0,38045,46.4569,-98.5355,poultry,78300
ND,mchenry county,4,33.0,38049,48.2346,-100.6363,wild bird,14
ND,mclean county,4,33.2,38055,47.6069,-101.3218,wild bird,1
ND,mercer county,4,33.9,38057,47.3092,-101.8315,wild bird,3
ND,pierce county,4,32.4,38069,48.2496,-99.9718,wild bird,4
ND,ramsey county,4,32.0,38071,48.2689,-98.7201,wild bird,1
ND,ransom county,4,36.2,38073,46.4562,-97.6574,wild bird,1
ND,renville county,4,31.6,38075,48.719,-101.6578,non-poultry,70
ND,renville county,4,31.6,38075,48.719,-101.6578,wild bird,6
ND,richland county,4,36.6,38077,46.2646,-96.9483,poultry,27520
ND,rolette county,4,31.5,38079,48.7725,-99.8409,captive wild bird,1
ND,sargent county,4,35.8,38081,46.1078,-97.6306,wild bird,6
ND,sheridan county,4,32.9,38083,47.5755,-100.3456,non-poultry,30
ND,sheridan county,4,32.9,38083,47.5755,-100.3456,wild bird,7
ND,stutsman county,4,33.8,38093,46.9793,-98.9588,poultry,60
ND,stutsman county,4,33.8,38093,46.9793,-98.9588,wild bird,19
ND,towner county,4,31.9,38095,48.6855,-99.2458,wild bird,23
ND,ward county,4,32.2,38101,48.2217,-101.5418,wild bird,9
ND,wells county,4,32.2,38103,47.5875,-99.6609,wild bird,6
OH,auglaize county,4,47.1,39011,40.5609,-84.2218,wild bird,1
OH,clinton county,4,49.0,39027,39.4149,-83.8084,wild bird,1
OH,montgomery county,4,50.5,39113,39.7547,-84.2907,wild bird,1
OH,ottawa county,4,47.7,39123,41.5379,-83.1434,wild bird,1
OK,sequoyah county,4,60.2,40135,35.4953,-94.7552,poultry,13800
PA,crawford county,4,45.5,42039,41.6847,-80.1062,wild bird,2
PA,franklin county,4,49.2,42055,39.9274,-77.7213,wild bird,1
PA,lancaster county,4,50.2,42071,40.0424,-76.2477,poultry,3782700
SC,colleton county,4,64.2,45029,32.8636,-80.6669,wild bird,1
SD,beadle county,4,40.7,46005,44.4145,-98.2781,poultry,55600
SD,charles mix county,4,44.9,46023,43.2079,-98.5879,poultry,81500
SD,clark county,4,37.1,46025,44.8583,-97.7295,poultry,62700
SD,clark county,4,37.1,46025,44.8583,-97.7295,wild bird,1
SD,deuel county,4,36.4,46039,44.7601,-96.668,poultry,1400
SD,edmunds county,4,37.1,46045,45.4188,-99.2153,poultry,67000
SD,faulk county,4,38.1,46049,45.071,-99.1453,poultry,48000
SD,faulk county,4,38.1,46049,45.071,-99.1453,wild bird,2
SD,lake county,4,40.2,46079,44.022,-97.1294,poultry,59000
SD,lake county,4,40.2,46079,44.022,-97.1294,wild bird,1
SD,lincoln county,4,42.8,46083,43.2789,-96.7218,wild bird,1
SD,mcpherson county,4,35.8,46089,45.7664,-99.2214,poultry,106900
SD,minnehaha county,4,42.1,46099,43.6742,-96.7915,wild bird,1
SD,spink county,4,39.2,46115,44.938,-98.3462,poultry,68100
SD,yankton county,4,45.2,46135,43.009,-97.3948,poultry,76100
TN,davidson county,4,57.6,47037,36.1695,-86.7847,wild bird,1
TX,erath county,4,69.3,48143,32.2363,-98.218,poultry,1700
TX,tarrant county,4,67.8,48439,32.7719,-97.2911,captive wild bird,1
UT,cache county,4,38.4,49005,41.7224,-111.7436,poultry,1501200
UT,utah county,4,43.3,49049,40.1199,-111.6703,non-poultry,7
VT,caledonia county,4,39.6,50005,44.4647,-72.1021,non-poultry,30
VT,franklin county,4,42.6,50011,44.8578,-72.913,wild bird,1
VT,washington county,4,40.7,50023,44.2734,-72.6148,wild bird,2
VA,king george county,4,55.8,51099,38.2733,-77.1572,wild bird,1
WA,grant county,4,44.1,53025,47.2057,-119.4517,wild bird,2
WI,barron county,4,37.1,55005,45.4237,-91.8483,non-poultry,150
WI,barron county,4,37.1,55005,45.4237,-91.8483,poultry,157200
WI,brown county,4,40.5,55009,44.4525,-88.0037,wild bird,5
WI,columbia county,4,42.5,55021,43.4666,-89.3337,non-poultry,70
WI,columbia county,4,42.5,55021,43.4666,-89.3337,wild bird,1
WI,dane county,4,42.8,55025,43.0673,-89.4181,wild bird,5
WI,dodge county,4,41.6,55027,43.4163,-88.7075,wild bird,3
WI,door county,4,37.9,55029,44.9473,-87.3135,wild bird,1
WI,fond du lac county,4,41.1,55039,43.7536,-88.4882,wild bird,1
WI,jefferson county,4,42.3,55055,43.0208,-88.7759,wild bird,1
WI,juneau county,4,40.6,55057,43.9246,-90.1138,wild bird,2
WI,lincoln county,4,36.4,55069,45.3375,-89.7346,wild bird,4
WI,oconto county,4,38.7,55083,45.0263,-88.2697,non-poultry,220
WI,outagamie county,4,40.7,55087,44.4161,-88.4649,wild bird,1
WI,pepin county,4,39.8,55091,44.5829,-92.0015,wild bird,1
WI,polk county,4,37.4,55095,45.4614,-92.4413,captive wild bird,2
WI,polk county,4,37.4,55095,45.4614,-92.4413,non-poultry,40
WI,polk county,4,37.4,55095,45.4614,-92.4413,poultry,22000
WI,racine county,4,43.6,55101,42.7475,-88.0612,poultry,220
WI,racine county,4,43.6,55101,42.7475,-88.0612,wild bird,1
WI,richland county,4,42.3,55103,43.3756,-90.4295,wild bird,1
WI,rock county,4,43.3,55105,42.6712,-89.0716,non-poultry,20
WI,rock county,4,43.3,55105,42.6712,-89.0716,wild bird,1
WI,st. croix county,4,38.5,55109,45.034,-92.4526,captive wild bird,1
WI,sheboygan county,4,40.7,55117,43.7212,-87.9454,non-poultry,20
WI,sheboygan county,4,40.7,55117,43.7212,-87.9454,wild bird,1
WI,vernon county,4,40.5,55123,43.5939,-90.8344,wild bird,1
